"treatment","replicate","cohort","sex","individual","femur","head","tarsus","thorax","tibia","wing","thorax_c"
"UCT","3",2,"F","14",8.91793481437153,9.50264949194708,7.38625582224794,9.6629422398091,8.67334494817405,10.7650070990947,-0.0932302494928265
"UCT","3",2,"F","15",8.7675569278423,9.32400002637391,7.14783366446134,9.50384382955633,8.48332565718113,10.6347775347517,-0.252328659745594
"UCT","3",2,"F","16",8.87176170116988,9.54254322793496,7.29108327828858,9.71475811672349,8.66295548046311,10.8299675549954,-0.0414143725784317
"UCT","3",2,"F","17",8.85417235024522,9.52638313187437,7.13317028309328,9.68178922999677,8.58926149070446,10.8147256861783,-0.0743832593051561
"UCT","3",2,"F","18",8.99403288156025,9.50331888651094,7.37972887040142,9.68391135926288,8.69130783410909,10.8002378091652,-0.0722611300390419
"UCT","3",2,"F","19",9.01756442765925,9.55567102044496,7.4357929819611,9.79023361407022,8.64848399660151,10.8354850550974,0.0340611247682965
"UCT","3",2,"F","2",8.8656884677564,9.4875670917524,7.29139165262013,9.64518016321156,8.58758838031625,10.7556381229348,-0.110992326090368
"UCT","3",2,"F","20",8.90563856081094,9.56484128797155,7.26781753862197,9.64845390461611,8.6382500512196,10.7505803151711,-0.107718584685816
"UCT","3",2,"F","3",8.87286682634777,9.48307444885439,7.28966047664055,9.62061921876376,8.67308858649931,10.7914953195909,-0.135553270538166
"UCT","3",2,"F","4",8.72869049098473,9.43333825433692,7.25413646595357,9.55690422114891,8.49425388748651,10.7296468933935,-0.199268268153016
"UCT","3",2,"F","5",8.90740558971382,9.64273172193776,7.38938022202946,9.77214296588038,8.64349353181523,10.8444547565151,0.015970476578449
"UCT","3",2,"F","6",8.94760788322748,9.59256714561587,7.46906903586785,9.79182684538536,8.67703413650579,10.9044028716112,0.0356543560834339
"UCT","3",2,"F","7",8.81436063723003,9.53017343124342,7.1827175675712,9.60060129797144,8.45689412939886,10.7740796579129,-0.155571191330491
"UCT","3",2,"F","8",8.84796040246466,9.48495557356383,7.36223771024733,9.59934955576747,8.53339624657783,10.7548494451342,-0.156822933534455
"UCT","3",2,"F","9",8.99331170379109,9.6154936285739,7.47428466746575,9.7829325671158,8.57689049944701,10.8573999495981,0.0267600778138775
"UCT","3",2,"M","1",8.89150297812181,9.41924678309731,7.18258826982273,9.50155782369042,8.61737045762432,10.6589363324342,-0.254614665611502
"UCT","3",2,"M","10",8.94072727054652,9.50825393305776,7.1606250508748,9.60597282541127,8.70421982248323,10.7860483103264,-0.150199663890652
"UCT","3",2,"M","11",8.74035158524049,9.39169112535895,7.02532546589666,9.3386255298054,8.55605249858091,10.5611837248058,-0.417546959496528
"UCT","3",2,"M","12",8.81814074857736,9.41617861211554,7.19710778906935,9.38937622071749,8.50384382955633,10.6167280296365,-0.366796268584441
"UCT","3",2,"M","13",8.88987474969014,9.43267052866867,7.18258826982273,9.49852271925497,8.69934133041942,10.351047086339,-0.25764977004696
"UCT","3",2,"M","14",8.68059620278369,9.26885319787919,7.02163346482077,9.32949937312419,8.45744387004168,10.564059823967,-0.426673116177735
"UCT","3",2,"M","15",8.74185667909494,9.39655271076141,7.15916139541337,9.40783968689268,8.55643743967117,10.5699696496495,-0.348332802409246
"UCT","3",2,"M","16",8.73443516889646,9.41587222153401,7.12309950783137,9.3744908158391,8.54861870994946,10.5240961451129,-0.381681673462824
"UCT","3",2,"M","17",8.80615324398671,9.52919319641641,7.2662495810509,9.5662082747196,8.62610364532209,10.7674814991259,-0.189964214582329
"UCT","3",2,"M","18",8.61497014252138,9.30071023191996,6.98291202855739,9.32721191815727,8.39699458547128,10.4860318073306,-0.42896057114466
"UCT","3",2,"M","19",8.86725801764077,9.40861771283029,7.19630293825858,9.46269401584505,8.56110557673747,10.6765489104626,-0.293478473456878
"UCT","3",2,"M","2",8.81657632906552,9.37236677465113,7.09359837708591,9.37156489489522,8.60455684947925,10.5167775060944,-0.38460759440671
"UCT","3",2,"M","20",8.77744848431229,9.42258609817487,7.07365679582504,9.43168778883235,8.51935769860023,10.6456375274102,-0.324484700469577
"UCT","3",2,"M","3",8.6270609407261,9.31417790590569,7.00624850290229,9.30247495510285,8.42971251663141,10.4797991165532,-0.453697534199074
"UCT","3",2,"M","4",8.86621184080289,9.47085883712828,7.02398588738423,9.51286732365552,8.60272884112616,10.7255845324036,-0.243305165646403
"UCT","3",2,"M","5",8.87262640484128,9.47509932326705,7.01704139402844,9.49175882178475,8.61665966939518,10.6263090760546,-0.264413667517175
"UCT","3",2,"M","6",8.69066503616129,9.4699850255403,7.20633144409821,9.50003180492742,8.57689049944701,10.6728502607529,-0.256140684374508
"UCT","3",2,"M","7",8.83361000123437,9.42521140406165,7.1234844472098,9.48140111061362,8.50769741665678,10.6622088488513,-0.27477137868831
"UCT","3",2,"M","8",8.6382500512196,9.3007485259333,7.10961980302653,9.32375717097742,8.3899322966723,10.5209967418598,-0.432415318324502
"UCT","3",2,"M","9",8.70314500708182,9.37105842807222,7.15080141537415,9.38720988227169,8.54708430160862,10.5590597891351,-0.368962607030239
"UCT","4",0,"F","1",9.03104074549608,9.83636590019892,7.70958192105373,9.96477998801184,8.93080362922208,11.0738286014066,0.20860749870991
"UCT","4",0,"F","10",9.10065898085266,9.79783558480554,7.63240603070482,10.0901092363972,8.84936900592404,11.0637333758415,0.333936747095258
"UCT","4",0,"F","11",9.21939569992622,9.86880003204271,7.79539462647041,10.0852956864441,9.01662697534239,11.1272394312392,0.329123197142167
"UCT","4",0,"F","12",9.19386277825848,9.82682714732348,7.71088891904854,9.9711702023907,9.02046098078465,11.0606536695006,0.214997713088771
"UCT","4",0,"F","13",9.12098050335789,9.79261069921341,7.70011577240927,9.93858229532331,8.9291861530791,11.0617826543783,0.182409806021379
"UCT","4",0,"F","14",9.10308130687654,9.77805987608938,7.66517818702937,10.051727637818,8.99203691703577,11.0319214635938,0.29555514851611
"UCT","4",0,"F","15",9.17441906130714,9.82817387346482,7.73614153552971,10.0516189201342,8.9389076623226,11.0320893415435,0.295446430832301
"UCT","4",0,"F","16",9.30101230152002,9.88705776194874,7.85249561061931,10.0830288464461,9.04189990434011,11.1823504240592,0.326856357144129
"UCT","4",0,"F","17",9.13916489917394,9.83031836015142,7.69786874433933,10.0331525419836,8.89341718708597,11.1469972917122,0.276980052681703
"UCT","4",0,"F","18",9.22252096294221,9.87688794196333,7.72846908436183,10.1124562561229,8.95363341453916,11.1571299908811,0.356283766820948
"UCT","4",0,"F","19",9.22922526478115,9.89847562362413,7.76902776899993,10.1156378931311,9.02858163333754,11.0985887246236,0.359465403829144
"UCT","4",0,"F","2",9.17110393576463,9.78633095006669,7.65689180430424,9.95058582955719,8.82444663025077,10.9951560426147,0.194413340255263
"UCT","4",0,"F","20",9.1406774973099,9.74747122879401,7.59959169008104,9.91928784360541,8.87756987639752,11.0127385972723,0.163115354303484
"UCT","4",0,"F","3",9.11117823745223,9.7535521573168,7.63525676703965,9.94987244252619,8.76836330681286,11.0357380990514,0.193699953224263
"UCT","4",0,"F","4",8.7562386571752,9.84371464001864,7.50254221201025,9.9835615586123,8.90648320222549,11.1023992181837,0.227389069310378
"UCT","4",0,"F","5",9.23428213503291,9.90470664418512,7.68218450905217,10.112390806394,9.03641155307759,11.1897720998578,0.356218317092077
"UCT","4",0,"F","6",9.23094114193378,9.89328457308294,7.65689180430424,10.0428007315209,8.99735511508548,11.1294391086949,0.286628242219003
"UCT","4",0,"F","7",9.23619225545144,9.91854771638031,7.6246359172389,10.1041714908699,8.97748698828392,11.1489165612132,0.347999001567963
"UCT","4",0,"F","8",9.29678609387649,9.79492043873138,7.74100398537098,10.0527006754498,9.01345791992741,11.096607400689,0.296528186147899
"UCT","4",0,"F","9",9.13349043441783,9.87896127787685,7.72896245832782,10.0212358567544,8.94035588532451,11.0935799577037,0.265063367452502
"UCT","4",0,"M","1",9.14282950116483,9.74483401703352,7.56055131442471,9.79550937460198,8.81442024336796,10.8846667962518,0.0393368853000506
"UCT","4",0,"M","10",9.14150922593215,9.75778306958828,7.5251672558687,9.89316605663791,8.88206997118405,10.9348750437685,0.136993567335985
"UCT","4",0,"M","11",9.17982869601285,9.81360044302366,7.51703023938857,9.89534576574137,8.90328101872111,10.9076500632719,0.139173276439442
"UCT","4",0,"M","12",9.04623601172369,9.57765977851516,7.40683197401894,9.71966440707527,8.79662014775587,10.8051442756081,-0.0365080822266606
"UCT","4",0,"M","13",9.06638238149342,9.82516859323012,7.55351216497756,9.91835361269613,8.95360635323336,10.9286135501672,0.162181123394202
"UCT","4",0,"M","14",9.15413520906433,9.72591412538849,7.5795583872847,9.82446734733801,8.87259205564089,10.922624785013,0.0682948580360794
"UCT","4",0,"M","15",9.20118914668446,9.76103086048034,7.70046413572143,9.87713621482404,8.99394867500973,10.9491234134814,0.12096372552211
"UCT","4",0,"M","16",8.91494144538215,9.63841840744969,7.48096932954932,9.76267209744101,8.62644318446973,10.8477885984561,0.00649960813908734
"UCT","4",0,"M","17",9.14945534229858,9.70988314813204,7.52052732890509,9.93944886669584,8.96283722466006,10.9327089880424,0.183276377393913
"UCT","4",0,"M","18",9.26228288776137,9.75431358140059,7.42429387145107,9.87425133220566,8.88505847123076,10.9838424891737,0.118078842903731
"UCT","4",0,"M","19",9.09073687127338,9.75519881428109,7.48718949971728,9.8307957897703,8.81368095313862,10.917243947522,0.074623300468371
"UCT","4",0,"M","2",9.11242959177694,9.79140296322278,7.50465674458354,9.92304913452855,8.94622676735687,10.9111867986881,0.166876645226628
"UCT","4",0,"M","20",9.08011653132836,9.61641696437482,7.58118478082458,9.84546578125382,8.89222039820584,10.9103463016291,0.0892932919518898
"UCT","4",0,"M","3",9.14192253549962,9.69389560533136,7.38537335651893,9.89708322500364,8.88559188638592,10.889376868693,0.140910735701716
"UCT","4",0,"M","4",9.21114311525407,9.71740620683654,7.46395607662773,9.83488283481657,8.88559188638592,10.9287842536576,0.0787103455146454
"UCT","4",0,"M","5",9.2039355027904,9.77646971822443,7.5004097560587,9.85011349665275,8.92974202115801,10.9415038666165,0.0939410073508249
"UCT","4",0,"M","6",9.20256980995609,9.72570180007552,7.33547220559575,9.77882680632391,8.9018399580707,10.8783797896636,0.0226543170219848
"UCT","4",0,"M","7",8.95963927410858,9.67973268564998,7.38617562039222,9.69175243076435,8.81501616933913,10.8820713930453,-0.0644200585375767
"UCT","4",0,"M","8",9.2205161769088,9.77526063740892,7.58856459716431,9.90985125254332,8.93625884778337,10.9815935114622,0.153678763241391
"UCT","4",0,"M","9",8.91205326632572,9.74563131329448,7.45549592836378,9.77540455584401,8.87494880280603,10.8838859672932,0.0192320665420844
"UCT","4",1,"F","1",9.12592161535563,9.66671091687097,7.55202585224701,9.90526922443186,8.83040089014578,11.0357368208511,0.14909673512993
"UCT","4",1,"F","10",8.90371809885445,9.61876709284115,7.35622340785215,9.80335698524904,8.72646855907299,10.9360657429592,0.0471844959471106
"UCT","4",1,"F","11",9.1797083935379,9.79964628438985,7.65904420834144,10.0549424810794,9.00586751063995,11.1462160815804,0.29876999177745
"UCT","4",1,"F","12",9.12013202934026,9.7905760346199,7.56083557810802,10.015242990686,9.01974772712797,11.0962409617952,0.259070501384105
"UCT","4",1,"F","13",9.06523570234885,9.76690410792485,7.65714441304376,9.91933495495584,8.80898597494618,11.0490477622376,0.163162465653912
"UCT","4",1,"F","14",9.135710424743,9.69132730836458,7.57359799082935,9.8941364761852,8.85754313458446,11.0252649540805,0.137963986883276
"UCT","4",1,"F","15",9.1485856309873,9.72440498690689,7.46155264914645,9.79777528949076,8.81539743281866,10.9665069302727,0.0416028001888353
"UCT","4",1,"F","16",8.97354223943066,9.49421667940369,7.50616312108362,9.74393614056211,8.77599845026455,10.8986260347521,-0.0122363487398207
"UCT","4",1,"F","17",8.93756197177272,9.65801490952636,7.48221551089089,9.74185667909494,8.77899480432385,10.9142755624881,-0.0143158102069822
"UCT","4",1,"F","18",9.15767276156752,9.79027301172219,7.45647404745691,9.93581507900056,8.88759893710841,11.0672855631472,0.179642589698629
"UCT","4",1,"F","19",8.83833704381474,9.69502912997939,7.39925359434425,9.73013828503711,8.77510445435306,10.8971085533407,-0.0260342042648212
"UCT","4",1,"F","2",9.11745317115535,9.72516292393315,7.67450786358465,9.94273546298967,8.80808824799617,11.0444088613159,0.186562973687742
"UCT","4",1,"F","20",9.01513926795376,9.75065196032202,7.59899665871477,9.87368510402888,8.845594114665,11.0261260428848,0.11751261472695
"UCT","4",1,"F","3",8.80024834303175,9.69345490965936,7.55379781888224,9.84420225450544,8.79165730746507,10.9759143797929,0.0880297652035118
"UCT","4",1,"F","4",9.03000935284835,9.69008367424682,7.44776997857605,9.78753079252151,8.77409957868193,10.9395199188589,0.0313583032195872
"UCT","4",1,"F","5",9.16025927619719,9.80798647035702,7.71452178577592,9.9870428235147,8.94301900404245,11.1024663431834,0.230870334212772
"UCT","4",1,"F","6",9.04512907803485,9.64377868753559,7.36140570145966,9.83425978639803,8.88171161747781,11.0136655998116,0.0780872970961006
"UCT","4",1,"F","7",8.82527508177999,9.57622275590512,7.26698150665447,9.71762931764463,8.74127991202359,NA,-0.0385431716572917
"UCT","4",1,"F","8",8.98280065117956,9.75648066231821,7.51345122264824,9.99973170127565,8.92608367078409,11.0516517891352,0.243559211973722
"UCT","4",1,"F","9",8.79192371525259,9.64429182584198,7.35361706011475,9.7811556517992,8.614990674965,10.8554604909558,0.0249831624972714
"UCT","4",1,"M","1",8.92388640940822,9.61167432220052,7.41553433083811,9.59277566974552,8.76362322181319,10.7895727854079,-0.163396819556409
"UCT","4",1,"M","10",8.92626018975221,9.54634519579957,7.33547220559575,9.65352389695249,8.69554701619673,10.7525477061344,-0.102648592349436
"UCT","4",1,"M","11",8.73724864934652,9.47280881854196,7.16219963633637,9.48663975842133,8.5977573756331,10.6538903549205,-0.269532730880599
"UCT","4",1,"M","12",8.8618811148338,9.63047419316942,7.4511935090936,9.78207943324275,8.8670281537012,10.8825646942983,0.0259069439408268
"UCT","4",1,"M","13",8.79900180327654,9.52150251403877,7.24834161796338,9.48262816500408,8.62543112196531,NA,-0.273544324297848
"UCT","4",1,"M","14",9.01167063773429,9.616451150651,7.48718949971728,9.74016961335847,8.78508448764345,10.7657979510335,-0.0160028759434585
"UCT","4",1,"M","15",8.99299574596128,9.64871802395354,7.32506726797719,9.7069322601613,8.9086624411993,10.8709752871853,-0.0492402291406222
"UCT","4",1,"M","16",8.9846717103026,9.69914765494792,7.36801588768149,9.76535710069871,8.89518233129389,10.8289706849539,0.00918461139678861
"UCT","4",1,"M","17",9.06031316809135,9.57863220642183,7.42783583735845,9.75518639371747,8.95615870537362,10.8816163259163,-0.000986095584453395
"UCT","4",1,"M","18",9.14438094190264,9.67819735852406,7.45897745491918,9.78173194131281,8.88759893710841,10.8971029248598,0.0255594520108868
"UCT","4",1,"M","19",9.08986549278613,9.69010316503356,7.46706849195751,9.77527594856318,8.88510387594422,10.8291329444652,0.0191034592612507
"UCT","4",1,"M","2",8.93438422810713,9.62168234908537,7.37819735541652,9.64603781150289,8.77057699168197,10.7849780324077,-0.110134677799037
"UCT","4",1,"M","20",9.04708340971627,9.60118875814485,7.62731204072515,9.65493924263516,8.84734880346205,10.7986960257984,-0.101233246666764
"UCT","4",1,"M","3",9.10334478252089,9.74591573198318,7.41424490446746,9.84305157032361,8.86192725486757,10.9038917734242,0.0868790810216851
"UCT","4",1,"M","4",9.04240382614987,9.73119949899293,7.33374325222796,9.78241770024417,8.79550937460198,10.8605077734251,0.0262452109422391
"UCT","4",1,"M","5",9.01849609696186,9.68746626982103,7.21179039964642,9.76083292047009,8.86481383857228,10.8537518979529,0.00466043116816195
"UCT","4",1,"M","6",9.11215807219701,9.663614049641,7.25457585386375,9.68538521739873,8.78085064356535,10.8056211123501,-0.0707872719031997
"UCT","4",1,"M","7",8.98845411350407,9.63790991169749,7.33057922693029,9.58016849974355,8.75730565676389,10.802817812427,-0.17600398955838
"UCT","4",1,"M","8",9.04912121515286,9.6876680276016,7.50261619902728,9.70525204969971,8.81786129997196,10.8394797772615,-0.050920439602212
"UCT","4",1,"M","9",9.04172170804279,9.6916745551169,7.41011728930449,9.76467860625709,8.84540161026706,10.8976417523231,0.0085061169551679
"UCT","4",2,"F","1",8.89142952128801,9.42642867405118,7.16500712877194,9.6076213229674,8.64798907089606,10.8170836128696,-0.14855116633453
"UCT","4",2,"F","10",8.7924200712603,9.60280821788592,7.41424490446746,9.75269701866947,8.85067161268414,10.9168581389561,-0.00347547063245734
"UCT","4",2,"F","11",8.92067282917825,9.60832282554435,7.39283321523249,9.77659515972436,8.72655091390082,10.9312008438056,0.0204226704224304
"UCT","4",2,"F","12",8.78982745248316,9.50709274495505,7.1769062111548,9.62702021768884,8.5249487264132,10.7627848446123,-0.129152271613082
"UCT","4",2,"F","13",8.91614176025679,NA,7.29988027860397,9.64393298360064,8.67464577441451,10.7934485583227,-0.112239505701291
"UCT","4",2,"F","14",8.61950072357355,9.34077082627042,7.08350376869243,9.54301092872911,8.36740660886491,10.7242749242141,-0.21316156057282
"UCT","4",2,"M","21",8.68147227517035,9.44548951764925,7.14522001715261,9.40563761467753,8.61381985904855,10.566739137916,-0.350534874624397
"UCT","4",2,"F","16",8.64610814284219,9.52998106730697,7.20265634219206,9.56149272343093,8.63950215115964,10.742058806461,-0.194679765871001
