Initials,Treatment,Replicate,Generation,Cohort,Sex,Individual,Trait,length,scale,scale_mm,length_mm,NewTrait,Cohort0
AW,SCT,2,35,3,M,11,H,490.743,1.48e-6,0.00148,0.72629964,head,2
AW,SCT,2,35,3,M,20,T,523.78,1.48e-6,0.00148,0.7751944,thorax,2
AW,SCT,2,35,3,M,20,H,473.004,1.48e-6,0.00148,0.70004592,head,2
AW,SCT,3,35,1,F,10,H,628.115,1.48e-6,0.00148,0.9296102,head,0
AW,SCT,3,35,1,F,9,T,707.628,1.48e-6,0.00148,1.0472894400000001,thorax,0
AW,SCT,3,35,1,F,9,H,633.348,1.48e-6,0.00148,0.9373550399999999,head,0
AW,SCT,3,35,1,F,8,T,725.698,1.48e-6,0.00148,1.07403304,thorax,0
AW,SCT,3,35,1,F,8,H,652.248,1.48e-6,0.00148,0.96532704,head,0
AW,SCT,3,35,1,F,7,T,698.115,1.48e-6,0.00148,1.0332102,thorax,0
AW,SCT,3,35,1,F,7,H,610.21,1.48e-6,0.00148,0.9031108,head,0
AW,SCT,3,35,1,F,6,T,731.886,1.48e-6,0.00148,1.0831912799999999,thorax,0
AW,SCT,3,35,1,F,6,H,617.029,1.48e-6,0.00148,0.91320292,head,0
AW,SCT,3,35,1,F,5,T,740.86,1.48e-6,0.00148,1.0964728,thorax,0
AW,SCT,3,35,1,F,5,H,644.037,1.48e-6,0.00148,0.95317476,head,0
AW,SCT,3,35,1,F,4,T,746.594,1.48e-6,0.00148,1.10495912,thorax,0
AW,SCT,3,35,1,F,4,H,628.001,1.48e-6,0.00148,0.9294414799999999,head,0
AW,SCT,3,35,1,F,3,T,740.6,1.48e-6,0.00148,1.096088,thorax,0
AW,SCT,3,35,1,F,3,H,626.643,1.48e-6,0.00148,0.92743164,head,0
AW,SCT,3,35,1,F,2,T,741.909,1.48e-6,0.00148,1.09802532,thorax,0
AW,SCT,3,35,1,F,2,H,626.003,1.48e-6,0.00148,0.9264844400000001,head,0
AW,SCT,3,35,1,F,1,T,724.611,1.48e-6,0.00148,1.07242428,thorax,0
AW,SCT,3,35,1,F,1,H,626.094,1.48e-6,0.00148,0.92661912,head,0
AW,SCT,3,35,1,F,10,T,716.687,1.48e-6,0.00148,1.06069676,thorax,0
AW,SCT,3,35,1,F,19,H,639.313,1.48e-6,0.00148,0.94618324,head,0
AW,SCT,3,35,1,F,18,T,750.036,1.48e-6,0.00148,1.1100532799999998,thorax,0
AW,SCT,3,35,1,F,18,H,635.064,1.48e-6,0.00148,0.93989472,head,0
AW,SCT,3,35,1,F,17,T,729.932,1.48e-6,0.00148,1.08029936,thorax,0
AW,SCT,3,35,1,F,17,H,612.082,1.48e-6,0.00148,0.90588136,head,0
AW,SCT,3,35,1,F,16,T,713.807,1.48e-6,0.00148,1.05643436,thorax,0
AW,SCT,3,35,1,F,16,H,627.029,1.48e-6,0.00148,0.92800292,head,0
AW,SCT,3,35,1,F,15,T,716.526,1.48e-6,0.00148,1.0604584799999999,thorax,0
AW,SCT,3,35,1,F,15,H,605.743,1.48e-6,0.00148,0.89649964,head,0
AW,SCT,3,35,1,F,14,T,687.119,1.48e-6,0.00148,1.01693612,thorax,0
AW,SCT,3,35,1,F,14,H,609.21,1.48e-6,0.00148,0.9016308000000001,head,0
AW,SCT,3,35,1,F,13,T,730.54,1.48e-6,0.00148,1.0811992,thorax,0
AW,SCT,3,35,1,F,13,H,627.459,1.48e-6,0.00148,0.9286393199999999,head,0
AW,SCT,3,35,1,F,12,T,687.922,1.48e-6,0.00148,1.01812456,thorax,0
AW,SCT,3,35,1,F,12,H,598.008,1.48e-6,0.00148,0.88505184,head,0
AW,SCT,3,35,1,F,11,T,719.225,1.48e-6,0.00148,1.064453,thorax,0
AW,SCT,3,35,1,F,11,H,642.487,1.48e-6,0.00148,0.95088076,head,0
AW,SCT,3,35,1,F,20,T,766.434,1.48e-6,0.00148,1.1343223199999999,thorax,0
AW,SCT,3,35,1,F,20,H,634.202,1.48e-6,0.00148,0.93861896,head,0
AW,SCT,3,35,1,F,19,T,733.542,1.48e-6,0.00148,1.0856421600000001,thorax,0
AW,SCT,3,35,1,M,9,H,574.783,1.48e-6,0.00148,0.85067884,head,0
AW,SCT,3,35,1,M,8,T,638.238,1.48e-6,0.00148,0.9445922400000001,thorax,0
AW,SCT,3,35,1,M,8,H,599.188,1.48e-6,0.00148,0.88679824,head,0
AW,SCT,3,35,1,M,7,T,657.234,1.48e-6,0.00148,0.97270632,thorax,0
AW,SCT,3,35,1,M,7,H,600.001,1.48e-6,0.00148,0.8880014799999999,head,0
AW,SCT,3,35,1,M,6,T,658.741,1.48e-6,0.00148,0.97493668,thorax,0
AW,SCT,3,35,1,M,6,H,587.014,1.48e-6,0.00148,0.86878072,head,0
AW,SCT,3,35,1,M,5,T,642.652,1.48e-6,0.00148,0.95112496,thorax,0
AW,SCT,3,35,1,M,5,H,599.041,1.48e-6,0.00148,0.8865806800000001,head,0
AW,SCT,3,35,1,M,4,T,646.935,1.48e-6,0.00148,0.9574637999999999,thorax,0
AW,SCT,3,35,1,M,4,H,606.186,1.48e-6,0.00148,0.89715528,head,0
AW,SCT,3,35,1,M,3,T,647.976,1.48e-6,0.00148,0.9590044799999999,thorax,0
AW,SCT,3,35,1,M,3,H,598.369,1.48e-6,0.00148,0.88558612,head,0
AW,SCT,3,35,1,M,2,T,655.893,1.48e-6,0.00148,0.97072164,thorax,0
AW,SCT,3,35,1,M,2,H,594.102,1.48e-6,0.00148,0.8792709599999999,head,0
AW,SCT,3,35,1,M,1,T,649.303,1.48e-6,0.00148,0.96096844,thorax,0
AW,SCT,3,35,1,M,1,H,596.403,1.48e-6,0.00148,0.88267644,head,0
AW,SCT,3,35,1,M,10,T,643.637,1.48e-6,0.00148,0.9525827599999999,thorax,0
AW,SCT,3,35,1,M,10,H,581.378,1.48e-6,0.00148,0.86043944000000006,head,0
AW,SCT,3,35,1,M,9,T,645.145,1.48e-6,0.00148,0.9548146,thorax,0
AW,SCT,3,35,1,M,19,T,648.845,1.48e-6,0.00148,0.9602906,thorax,0
AW,SCT,3,35,1,M,19,H,593.709,1.48e-6,0.00148,0.8786893199999999,head,0
AW,SCT,3,35,1,M,18,T,584.154,1.48e-6,0.00148,0.86454792,thorax,0
AW,SCT,3,35,1,M,18,H,554.109,1.48e-6,0.00148,0.82008132,head,0
AW,SCT,3,35,1,M,17,T,639.069,1.48e-6,0.00148,0.9458221199999999,thorax,0
AW,SCT,3,35,1,M,17,H,557.862,1.48e-6,0.00148,0.8256357599999999,head,0
AW,SCT,3,35,1,M,16,T,611.882,1.48e-6,0.00148,0.9055853599999999,thorax,0
AW,SCT,3,35,1,M,16,H,599.068,1.48e-6,0.00148,0.88662064,head,0
AW,SCT,3,35,1,M,15,T,666.1,1.48e-6,0.00148,0.985828,thorax,0
AW,SCT,3,35,1,M,15,H,591.529,1.48e-6,0.00148,0.87546292,head,0
AW,SCT,3,35,1,M,14,T,639.735,1.48e-6,0.00148,0.9468078,thorax,0
AW,SCT,3,35,1,M,14,H,573.126,1.48e-6,0.00148,0.84822648,head,0
AW,SCT,3,35,1,M,13,T,656.046,1.48e-6,0.00148,0.9709480800000001,thorax,0
AW,SCT,3,35,1,M,13,H,586.144,1.48e-6,0.00148,0.86749312,head,0
AW,SCT,3,35,1,M,12,T,639.062,1.48e-6,0.00148,0.94581176,thorax,0
AW,SCT,3,35,1,M,12,H,581.881,1.48e-6,0.00148,0.8611838799999999,head,0
AW,SCT,3,35,1,M,11,T,652.203,1.48e-6,0.00148,0.96526044,thorax,0
AW,SCT,3,35,1,M,11,H,582.145,1.48e-6,0.00148,0.8615746,head,0
AW,SCT,3,35,1,M,20,T,648.327,1.48e-6,0.00148,0.95952396,thorax,0
AW,SCT,3,35,1,M,20,H,586.491,1.48e-6,0.00148,0.8680066799999999,head,0
AW,SCT,3,35,2,F,9,T,730.003,1.48e-6,0.00148,1.0804044400000001,thorax,1
AW,SCT,3,35,2,F,9,H,616.053,1.48e-6,0.00148,0.91175844,head,1
AW,SCT,3,35,2,F,8,T,682.314,1.48e-6,0.00148,1.00982472,thorax,1
AW,SCT,3,35,2,F,8,H,586.085,1.48e-6,0.00148,0.8674058,head,1
AW,SCT,3,35,2,F,7,T,670.743,1.48e-6,0.00148,0.9926996400000001,thorax,1
AW,SCT,3,35,2,F,7,H,598.214,1.48e-6,0.00148,0.8853567200000001,head,1
AW,SCT,3,35,2,F,6,T,704.872,1.48e-6,0.00148,1.04321056,thorax,1
AW,SCT,3,35,2,F,6,H,622.389,1.48e-6,0.00148,0.92113572,head,1
AW,SCT,3,35,2,F,5,T,682.03,1.48e-6,0.00148,1.0094044,thorax,1
AW,SCT,3,35,2,F,5,H,611.616,1.48e-6,0.00148,0.9051916799999999,head,1
AW,SCT,3,35,2,F,4,T,712.876,1.48e-6,0.00148,1.05505648,thorax,1
AW,SCT,3,35,2,F,4,H,586.055,1.48e-6,0.00148,0.8673614,head,1
AW,SCT,3,35,2,F,3,T,719.634,1.48e-6,0.00148,1.0650583200000001,thorax,1
AW,SCT,3,35,2,F,3,H,620.081,1.48e-6,0.00148,0.91771988,head,1
AW,SCT,3,35,2,F,2,T,700.583,1.48e-6,0.00148,1.03686284,thorax,1
AW,SCT,3,35,2,F,2,H,612.046,1.48e-6,0.00148,0.90582808,head,1
AW,SCT,3,35,2,F,1,T,661.624,1.48e-6,0.00148,0.97920352,thorax,1
AW,SCT,3,35,2,F,1,H,589.359,1.48e-6,0.00148,0.87225132,head,1
AW,SCT,3,35,2,F,10,T,732.007,1.48e-6,0.00148,1.08337036,thorax,1
AW,SCT,3,35,2,F,10,H,605,1.48e-6,0.00148,0.8954,head,1
AW,SCT,3,35,2,F,19,T,729.708,1.48e-6,0.00148,1.07996784,thorax,1
AW,SCT,3,35,2,F,19,H,611.641,1.48e-6,0.00148,0.9052286799999999,head,1
AW,SCT,3,35,2,F,18,T,718.416,1.48e-6,0.00148,1.0632556800000001,thorax,1
AW,SCT,3,35,2,F,18,H,621.631,1.48e-6,0.00148,0.92001388,head,1
AW,SCT,3,35,2,F,17,T,732.719,1.48e-6,0.00148,1.08442412,thorax,1
AW,SCT,3,35,2,F,17,H,624.353,1.48e-6,0.00148,0.9240424399999999,head,1
AW,SCT,3,35,2,F,16,T,739.639,1.48e-6,0.00148,1.09466572,thorax,1
AW,SCT,3,35,2,F,16,H,637.201,1.48e-6,0.00148,0.94305748,head,1
AW,SCT,3,35,2,F,15,T,727.948,1.48e-6,0.00148,1.07736304,thorax,1
AW,SCT,3,35,2,F,15,H,631.028,1.48e-6,0.00148,0.93392144,head,1
AW,SCT,3,35,2,F,14,T,708.611,1.48e-6,0.00148,1.04874428,thorax,1
AW,SCT,3,35,2,F,14,H,618.357,1.48e-6,0.00148,0.9151683599999999,head,1
AW,SCT,3,35,2,F,13,T,728.923,1.48e-6,0.00148,1.07880604,thorax,1
AW,SCT,3,35,2,F,13,H,616.04,1.48e-6,0.00148,0.9117392,head,1
AW,SCT,3,35,2,F,12,T,689.884,1.48e-6,0.00148,1.02102832,thorax,1
AW,SCT,3,35,2,F,12,H,616.183,1.48e-6,0.00148,0.9119508399999999,head,1
AW,SCT,3,35,2,F,11,T,740.097,1.48e-6,0.00148,1.0953435599999999,thorax,1
AW,SCT,3,35,2,F,11,H,648.267,1.48e-6,0.00148,0.9594351600000001,head,1
AW,SCT,3,35,2,F,20,T,734.697,1.48e-6,0.00148,1.0873515599999999,thorax,1
AW,SCT,3,35,2,F,20,H,626.163,1.48e-6,0.00148,0.92672124,head,1
AW,SCT,3,35,2,M,9,T,629.743,1.48e-6,0.00148,0.93201964,thorax,1
AW,SCT,3,35,2,M,9,H,572.011,1.48e-6,0.00148,0.84657628,head,1
AW,SCT,3,35,2,M,8,T,635.554,1.48e-6,0.00148,0.9406199199999999,thorax,1
AW,SCT,3,35,2,M,8,H,566.146,1.48e-6,0.00148,0.8378960799999999,head,1
AW,SCT,3,35,2,M,7,T,615.981,1.48e-6,0.00148,0.91165188,thorax,1
AW,SCT,3,35,2,M,7,H,574,1.48e-6,0.00148,0.8495199999999999,head,1
AW,SCT,3,35,2,M,6,T,648.43,1.48e-6,0.00148,0.9596763999999999,thorax,1
AW,SCT,3,35,2,M,6,H,589.869,1.48e-6,0.00148,0.87300612,head,1
AW,SCT,3,35,2,M,5,T,651.218,1.48e-6,0.00148,0.9638026399999999,thorax,1
AW,SCT,3,35,2,M,5,H,574.014,1.48e-6,0.00148,0.84954072,head,1
AW,SCT,3,35,2,M,4,T,581.395,1.48e-6,0.00148,0.8604645999999999,thorax,1
AW,SCT,3,35,2,M,4,H,550.178,1.48e-6,0.00148,0.81426344,head,1
AW,SCT,3,35,2,M,3,T,620.868,1.48e-6,0.00148,0.91888464,thorax,1
AW,SCT,3,35,2,M,3,H,574.171,1.48e-6,0.00148,0.8497730800000001,head,1
AW,SCT,3,35,2,M,2,T,621.727,1.48e-6,0.00148,0.92015596,thorax,1
AW,SCT,3,35,2,M,2,H,581.243,1.48e-6,0.00148,0.8602396400000001,head,1
AW,SCT,3,35,2,M,1,T,655.689,1.48e-6,0.00148,0.97041972,thorax,1
AW,SCT,3,35,2,M,1,H,575.731,1.48e-6,0.00148,0.85208188,head,1
AW,SCT,3,35,2,M,10,T,593.897,1.48e-6,0.00148,0.8789675600000001,thorax,1
AW,SCT,3,35,2,M,10,H,557.818,1.48e-6,0.00148,0.8255706399999999,head,1
AW,SCT,3,35,2,M,12,H,573.132,1.48e-6,0.00148,0.8482353599999999,head,1
AW,SCT,3,35,2,M,11,T,615.803,1.48e-6,0.00148,0.91138844,thorax,1
AW,SCT,3,35,2,M,11,H,573.328,1.48e-6,0.00148,0.84852544,head,1
AW,SCT,3,35,2,M,20,T,630.584,1.48e-6,0.00148,0.9332643199999999,thorax,1
AW,SCT,3,35,2,M,20,H,572.47,1.48e-6,0.00148,0.8472556,head,1
AW,SCT,3,35,2,M,19,T,606.383,1.48e-6,0.00148,0.8974468400000001,thorax,1
AW,SCT,3,35,2,M,19,H,567.508,1.48e-6,0.00148,0.8399118400000001,head,1
AW,SCT,3,35,2,M,18,T,604.041,1.48e-6,0.00148,0.8939806800000001,thorax,1
AW,SCT,3,35,2,M,18,H,562.25,1.48e-6,0.00148,0.83213,head,1
AW,SCT,3,35,2,M,17,T,640.204,1.48e-6,0.00148,0.9475019199999999,thorax,1
AW,SCT,3,35,2,M,17,H,579.221,1.48e-6,0.00148,0.8572470799999999,head,1
AW,SCT,3,35,2,M,16,T,606.98,1.48e-6,0.00148,0.8983304,thorax,1
AW,SCT,3,35,2,M,16,H,579.27,1.48e-6,0.00148,0.8573196,head,1
AW,SCT,3,35,2,M,15,T,640.937,1.48e-6,0.00148,0.94858676,thorax,1
AW,SCT,3,35,2,M,15,H,576.303,1.48e-6,0.00148,0.85292844,head,1
AW,SCT,3,35,2,M,14,T,615.172,1.48e-6,0.00148,0.91045456,thorax,1
AW,SCT,3,35,2,M,14,H,587.069,1.48e-6,0.00148,0.86886212,head,1
AW,SCT,3,35,2,M,13,T,647.897,1.48e-6,0.00148,0.9588875600000001,thorax,1
AW,SCT,3,35,2,M,13,H,579.381,1.48e-6,0.00148,0.85748388,head,1
AW,SCT,3,35,2,M,12,T,618.185,1.48e-6,0.00148,0.9149137999999999,thorax,1
AW,SCT,3,35,3,F,19,T,614.86,1.48e-6,0.00148,0.9099928,thorax,2
AW,SCT,3,35,3,F,19,H,562.257,1.48e-6,0.00148,0.8321403599999999,head,2
AW,SCT,3,35,3,F,18,T,706.186,1.48e-6,0.00148,1.0451552800000001,thorax,2
AW,SCT,3,35,3,F,18,H,606.211,1.48e-6,0.00148,0.89719228,head,2
AW,SCT,3,35,3,F,17,T,647.294,1.48e-6,0.00148,0.95799512,thorax,2
AW,SCT,3,35,3,F,17,H,584.277,1.48e-6,0.00148,0.86472996,head,2
AW,SCT,3,35,3,F,16,T,667.612,1.48e-6,0.00148,0.9880657599999999,thorax,2
AW,SCT,3,35,3,F,16,H,576.73,1.48e-6,0.00148,0.8535604,head,2
AW,SCT,3,35,3,F,15,T,612.222,1.48e-6,0.00148,0.9060885599999999,thorax,2
AW,SCT,3,35,3,F,15,H,551.262,1.48e-6,0.00148,0.8158677599999999,head,2
AW,SCT,3,35,3,F,14,T,601.383,1.48e-6,0.00148,0.89004684,thorax,2
AW,SCT,3,35,3,F,14,H,556.26,1.48e-6,0.00148,0.8232648,head,2
AW,SCT,3,35,3,F,13,T,635.022,1.48e-6,0.00148,0.93983256,thorax,2
AW,SCT,3,35,3,F,13,H,559.108,1.48e-6,0.00148,0.8274798399999999,head,2
AW,SCT,3,35,3,F,12,T,632.532,1.48e-6,0.00148,0.9361473600000001,thorax,2
AW,SCT,3,35,3,F,12,H,553.708,1.48e-6,0.00148,0.81948784,head,2
AW,SCT,3,35,3,F,11,T,676.723,1.48e-6,0.00148,1.00155004,thorax,2
AW,SCT,3,35,3,F,11,H,571.333,1.48e-6,0.00148,0.84557284,head,2
AW,SCT,3,35,3,F,10,T,648.417,1.48e-6,0.00148,0.95965716,thorax,2
AW,SCT,3,35,3,F,10,H,562.512,1.48e-6,0.00148,0.8325177599999999,head,2
AW,SCT,3,35,3,F,9,T,602.313,1.48e-6,0.00148,0.89142324,thorax,2
AW,SCT,3,35,3,F,9,H,539.004,1.48e-6,0.00148,0.79772592,head,2
AW,SCT,3,35,3,F,8,T,638.063,1.48e-6,0.00148,0.94433324,thorax,2
AW,SCT,3,35,3,F,8,H,567.255,1.48e-6,0.00148,0.8395374,head,2
AW,SCT,3,35,3,F,7,T,608.79,1.48e-6,0.00148,0.9010092,thorax,2
AW,SCT,3,35,3,F,7,H,560.022,1.48e-6,0.00148,0.82883256,head,2
AW,SCT,3,35,3,F,6,T,576.613,1.48e-6,0.00148,0.8533872400000001,thorax,2
AW,SCT,3,35,3,F,6,H,552.044,1.48e-6,0.00148,0.8170251199999999,head,2
AW,SCT,3,35,3,F,5,T,588.49,1.48e-6,0.00148,0.8709652,thorax,2
AW,SCT,3,35,3,F,5,H,537.113,1.48e-6,0.00148,0.79492724,head,2
AW,SCT,3,35,3,F,4,T,632.38,1.48e-6,0.00148,0.9359223999999999,thorax,2
AW,SCT,3,35,3,F,4,H,561.557,1.48e-6,0.00148,0.83110436,head,2
AW,SCT,3,35,3,F,3,T,613.447,1.48e-6,0.00148,0.90790156,thorax,2
AW,SCT,3,35,3,F,3,H,572.011,1.48e-6,0.00148,0.84657628,head,2
AW,SCT,3,35,3,F,2,T,643.525,1.48e-6,0.00148,0.952417,thorax,2
AW,SCT,3,35,3,F,2,H,571.579,1.48e-6,0.00148,0.8459369199999999,head,2
AW,SCT,3,35,3,F,1,T,686.03,1.48e-6,0.00148,1.0153244,thorax,2
AW,SCT,3,35,3,F,1,H,591.008,1.48e-6,0.00148,0.87469184,head,2
AW,SCT,3,35,3,F,20,T,639.56,1.48e-6,0.00148,0.9465487999999999,thorax,2
AW,SCT,3,35,3,F,20,H,553.174,1.48e-6,0.00148,0.81869752,head,2
AW,SCT,3,35,3,M,1,T,552.533,1.48e-6,0.00148,0.81774884,thorax,2
AW,SCT,3,35,3,M,1,H,542.181,1.48e-6,0.00148,0.8024278800000001,head,2
AW,SCT,3,35,3,M,20,T,543.515,1.48e-6,0.00148,0.8044022,thorax,2
AW,SCT,3,35,3,M,20,H,514.834,1.48e-6,0.00148,0.76195432,head,2
AW,SCT,3,35,3,M,19,T,569.941,1.48e-6,0.00148,0.84351268,thorax,2
AW,SCT,3,35,3,M,19,H,521.423,1.48e-6,0.00148,0.77170604,head,2
AW,SCT,3,35,3,M,18,T,584.853,1.48e-6,0.00148,0.86558244,thorax,2
AW,SCT,3,35,3,M,18,H,559.358,1.48e-6,0.00148,0.82784984,head,2
AW,SCT,3,35,3,M,17,T,566.711,1.48e-6,0.00148,0.83873228,thorax,2
AW,SCT,3,35,3,M,17,H,520.188,1.48e-6,0.00148,0.7698782399999999,head,2
AW,SCT,3,35,3,M,16,T,578.603,1.48e-6,0.00148,0.8563324399999999,thorax,2
AW,SCT,3,35,3,M,16,H,539.449,1.48e-6,0.00148,0.7983845199999999,head,2
AW,SCT,3,35,3,M,15,T,532.182,1.48e-6,0.00148,0.7876293600000001,thorax,2
AW,SCT,3,35,3,M,15,H,508.016,1.48e-6,0.00148,0.75186368,head,2
AW,SCT,3,35,3,M,14,T,585.713,1.48e-6,0.00148,0.8668552399999999,thorax,2
AW,SCT,3,35,3,M,14,H,530.377,1.48e-6,0.00148,0.78495796,head,2
AW,SCT,3,35,3,M,13,T,542.22,1.48e-6,0.00148,0.8024856,thorax,2
AW,SCT,3,35,3,M,13,H,515.731,1.48e-6,0.00148,0.76328188,head,2
AW,SCT,3,35,3,M,12,T,564.143,1.48e-6,0.00148,0.8349316400000001,thorax,2
AW,SCT,3,35,3,M,12,H,541.133,1.48e-6,0.00148,0.80087684,head,2
AW,SCT,3,35,3,M,11,T,543.586,1.48e-6,0.00148,0.80450728,thorax,2
AW,SCT,3,35,3,M,11,H,504.148,1.48e-6,0.00148,0.74613904,head,2
AW,SCT,3,35,3,M,10,T,571.266,1.48e-6,0.00148,0.8454736799999999,thorax,2
AW,SCT,3,35,3,M,10,H,506.282,1.48e-6,0.00148,0.7492973599999999,head,2
AW,SCT,3,35,3,M,9,T,576.212,1.48e-6,0.00148,0.85279376,thorax,2
AW,SCT,3,35,3,M,9,H,513.997,1.48e-6,0.00148,0.76071556,head,2
AW,SCT,3,35,3,M,8,T,545.192,1.48e-6,0.00148,0.80688416,thorax,2
AW,SCT,3,35,3,M,8,H,509.007,1.48e-6,0.00148,0.75333036,head,2
AW,SCT,3,35,3,M,7,T,596.444,1.48e-6,0.00148,0.8827371199999999,thorax,2
AW,SCT,3,35,3,M,7,H,531.136,1.48e-6,0.00148,0.78608128,head,2
AW,SCT,3,35,3,M,6,T,575.545,1.48e-6,0.00148,0.8518066,thorax,2
AW,SCT,3,35,3,M,6,H,525.914,1.48e-6,0.00148,0.77835272,head,2
AW,SCT,3,35,3,M,5,T,517.877,1.48e-6,0.00148,0.7664579599999999,thorax,2
AW,SCT,3,35,3,M,5,H,514.417,1.48e-6,0.00148,0.7613371600000001,head,2
AW,SCT,3,35,3,M,4,T,530.947,1.48e-6,0.00148,0.78580156,thorax,2
AW,SCT,3,35,3,M,4,H,503.228,1.48e-6,0.00148,0.74477744,head,2
AW,SCT,3,35,3,M,3,T,562.409,1.48e-6,0.00148,0.83236532,thorax,2
AW,SCT,3,35,3,M,3,H,521.138,1.48e-6,0.00148,0.7712842400000001,head,2
AW,SCT,3,35,3,M,2,T,558.759,1.48e-6,0.00148,0.8269633200000001,thorax,2
AW,SCT,3,35,3,M,2,H,516.605,1.48e-6,0.00148,0.7645754,head,2
AW,SCT,4,35,1,F,2,H,612.751,1.48e-6,0.00148,0.90687148,head,0
AW,SCT,4,35,1,F,1,T,717.156,1.48e-6,0.00148,1.0613908799999998,thorax,0
AW,SCT,4,35,1,F,1,H,609.892,1.48e-6,0.00148,0.90264016,head,0
AW,SCT,4,35,1,F,20,T,723.266,1.48e-6,0.00148,1.0704336799999998,thorax,0
AW,SCT,4,35,1,F,20,H,625.038,1.48e-6,0.00148,0.92505624,head,0
AW,SCT,4,35,1,F,19,T,740.607,1.48e-6,0.00148,1.09609836,thorax,0
AW,SCT,4,35,1,F,19,H,619.727,1.48e-6,0.00148,0.9171959599999999,head,0
AW,SCT,4,35,1,F,18,T,708.554,1.48e-6,0.00148,1.04865992,thorax,0
AW,SCT,4,35,1,F,18,H,600.541,1.48e-6,0.00148,0.8888006800000001,head,0
AW,SCT,4,35,1,F,17,T,724.215,1.48e-6,0.00148,1.0718382,thorax,0
AW,SCT,4,35,1,F,17,H,616.04,1.48e-6,0.00148,0.9117392,head,0
AW,SCT,4,35,1,F,16,T,702.676,1.48e-6,0.00148,1.03996048,thorax,0
AW,SCT,4,35,1,F,16,H,623.52,1.48e-6,0.00148,0.9228096,head,0
AW,SCT,4,35,1,F,15,T,715.209,1.48e-6,0.00148,1.05850932,thorax,0
AW,SCT,4,35,1,F,15,H,612.595,1.48e-6,0.00148,0.9066406,head,0
AW,SCT,4,35,1,F,14,T,672.612,1.48e-6,0.00148,0.99546576,thorax,0
AW,SCT,4,35,1,F,14,H,611.732,1.48e-6,0.00148,0.90536336,head,0
AW,SCT,4,35,1,F,13,T,719.05,1.48e-6,0.00148,1.0641939999999999,thorax,0
AW,SCT,4,35,1,F,13,H,620.291,1.48e-6,0.00148,0.9180306800000001,head,0
AW,SCT,4,35,1,F,12,T,677.278,1.48e-6,0.00148,1.0023714400000001,thorax,0
AW,SCT,4,35,1,F,12,H,615.592,1.48e-6,0.00148,0.9110761599999999,head,0
AW,SCT,4,35,1,F,11,T,698.722,1.48e-6,0.00148,1.03410856,thorax,0
AW,SCT,4,35,1,F,11,H,609.013,1.48e-6,0.00148,0.90133924,head,0
AW,SCT,4,35,1,F,10,T,723.924,1.48e-6,0.00148,1.07140752,thorax,0
AW,SCT,4,35,1,F,10,H,617.645,1.48e-6,0.00148,0.9141146,head,0
AW,SCT,4,35,1,F,9,T,699.552,1.48e-6,0.00148,1.03533696,thorax,0
AW,SCT,4,35,1,F,9,H,586.107,1.48e-6,0.00148,0.86743836,head,0
AW,SCT,4,35,1,F,8,T,694.58,1.48e-6,0.00148,1.0279784,thorax,0
AW,SCT,4,35,1,F,8,H,617.117,1.48e-6,0.00148,0.91333316,head,0
AW,SCT,4,35,1,F,7,T,685.172,1.48e-6,0.00148,1.01405456,thorax,0
AW,SCT,4,35,1,F,7,H,610.052,1.48e-6,0.00148,0.9028769600000001,head,0
AW,SCT,4,35,1,F,6,T,726.086,1.48e-6,0.00148,1.07460728,thorax,0
AW,SCT,4,35,1,F,6,H,607.385,1.48e-6,0.00148,0.8989298,head,0
AW,SCT,4,35,1,F,5,T,694.385,1.48e-6,0.00148,1.0276897999999999,thorax,0
AW,SCT,4,35,1,F,5,H,626.08,1.48e-6,0.00148,0.9265984,head,0
AW,SCT,4,35,1,F,4,T,734.807,1.48e-6,0.00148,1.08751436,thorax,0
AW,SCT,4,35,1,F,4,H,620.725,1.48e-6,0.00148,0.9186730000000001,head,0
AW,SCT,4,35,1,F,3,T,695.95,1.48e-6,0.00148,1.030006,thorax,0
AW,SCT,4,35,1,F,3,H,636.077,1.48e-6,0.00148,0.94139396,head,0
AW,SCT,4,35,1,F,2,T,727.715,1.48e-6,0.00148,1.0770182,thorax,0
AW,SCT,4,35,1,M,19,H,556.129,1.48e-6,0.00148,0.82307092,head,0
AW,SCT,4,35,1,M,18,T,651.565,1.48e-6,0.00148,0.9643162000000001,thorax,0
AW,SCT,4,35,1,M,18,H,574.282,1.48e-6,0.00148,0.8499373600000001,head,0
AW,SCT,4,35,1,M,17,T,626.54,1.48e-6,0.00148,0.9272792,thorax,0
AW,SCT,4,35,1,M,17,H,563.174,1.48e-6,0.00148,0.83349752,head,0
AW,SCT,4,35,1,M,16,T,632,1.48e-6,0.00148,0.93536,thorax,0
AW,SCT,4,35,1,M,16,H,546.297,1.48e-6,0.00148,0.80851956,head,0
AW,SCT,4,35,1,M,15,T,549.225,1.48e-6,0.00148,0.812853,thorax,0
AW,SCT,4,35,1,M,15,H,574.071,1.48e-6,0.00148,0.84962508,head,0
AW,SCT,4,35,1,M,14,T,635.901,1.48e-6,0.00148,0.94113348,thorax,0
AW,SCT,4,35,1,M,14,H,573.071,1.48e-6,0.00148,0.84814508,head,0
AW,SCT,4,35,1,M,13,T,632.21,1.48e-6,0.00148,0.9356708,thorax,0
AW,SCT,4,35,1,M,13,H,576.222,1.48e-6,0.00148,0.8528085599999999,head,0
